target_id,account_id,dt,target_definition,recommended_channel,strategy_version,prior_broken_ptp,payment_id,payment_dt,amount,paid_7d
TGT0021315,ACC0026255,2026-06-08,HIGH_RISK,WHATSAPP,v2,True,,,,False
TGT0018755,ACC0021168,2026-06-08,DPD>=60,SMS,legacy,False,,,,False
TGT0023138,ACC0018487,2026-06-08,DPD>=60,SMS,legacy,False,,,,False
TGT0016056,ACC0010921,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,PAYMENT0005570,2026-06-08 14:04:44,6154.91,True
TGT0031385,ACC0023042,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0002762,ACC0005160,2026-06-08,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0031833,ACC0025001,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0027677,ACC0007883,2026-06-08,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0029586,ACC0016130,2026-06-08,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0009362,ACC0026425,2026-06-08,DPD>=60,SMS,v2,False,,,,False
TGT0004406,ACC0019680,2026-06-08,NPA,WHATSAPP,legacy,False,,,,False
TGT0040374,ACC0007509,2026-06-08,DPD>=60,VOICE,v1,False,,,,False
TGT0034647,ACC0006825,2026-06-08,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0009601,ACC0026363,2026-06-08,DPD>=30,VOICE,v2,False,,,,False
TGT0040376,ACC0007976,2026-06-08,NPA,VOICE,v3,False,,,,False
TGT0025843,ACC0007778,2026-06-08,NPA,VOICE,v1,False,,,,False
TGT0037719,ACC0004535,2026-06-08,DPD>=30,SMS,v2,False,,,,False
TGT0032863,ACC0025152,2026-06-08,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0018009,ACC0010187,2026-06-08,HIGH_RISK,FIELD,v1,False,,,,False
TGT0015691,ACC0025408,2026-06-08,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0002618,ACC0019051,2026-06-08,PROMISE_BROKEN,SMS,legacy,True,,,,False
TGT0002135,ACC0025406,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0024837,ACC0009609,2026-06-08,DPD>=60,SMS,legacy,True,,,,False
TGT0041243,ACC0021344,2026-06-08,NPA,WHATSAPP,v1,False,,,,False
TGT0027977,ACC0016859,2026-06-08,DPD>=30,WHATSAPP,legacy,True,,,,False
TGT0021964,ACC0015345,2026-06-08,DPD>=60,FIELD,legacy,False,PAYMENT0002429,2026-06-13 06:17:20,121243.61,True
TGT0034892,ACC0023872,2026-06-08,HIGH_RISK,VOICE,v3,False,,,,False
TGT0021466,ACC0020789,2026-06-08,HIGH_RISK,FIELD,v2,False,PAYMENT0001487,2026-06-08 21:52:19,67045.26,True
TGT0024920,ACC0016248,2026-06-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0038397,ACC0019376,2026-06-08,DPD>=60,FIELD,v3,False,,,,False
TGT0042212,ACC0011879,2026-06-08,PROMISE_BROKEN,FIELD,v2,True,,,,False
TGT0006983,ACC0000030,2026-06-08,HIGH_RISK,FIELD,v3,False,,,,False
TGT0023812,ACC0016397,2026-06-08,DPD>=30,VOICE,v2,False,,,,False
TGT0031226,ACC0007475,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0006819,ACC0008919,2026-06-08,NPA,WHATSAPP,legacy,False,,,,False
TGT0012069,ACC0003309,2026-06-08,NPA,SMS,v3,False,,,,False
TGT0043434,ACC0009747,2026-06-08,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0031132,ACC0024927,2026-06-08,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0043654,ACC0002774,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0044090,ACC0029198,2026-06-08,DPD>=60,FIELD,legacy,True,,,,False
TGT0004742,ACC0013690,2026-06-08,NPA,FIELD,legacy,False,,,,False
TGT0030275,ACC0013429,2026-06-08,DPD>=30,SMS,v3,True,,,,False
TGT0006806,ACC0015412,2026-06-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0011705,ACC0025713,2026-06-08,NPA,FIELD,v3,False,,,,False
TGT0018820,ACC0018949,2026-06-08,DPD>=30,FIELD,v3,False,,,,False
TGT0011489,ACC0014056,2026-06-08,NPA,SMS,v3,False,,,,False
TGT0043851,ACC0009580,2026-06-08,NPA,SMS,legacy,False,,,,False
TGT0018749,ACC0025273,2026-06-08,NPA,SMS,v2,False,,,,False
TGT0019038,ACC0028883,2026-06-08,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0004851,ACC0017341,2026-06-08,HIGH_RISK,VOICE,v1,False,,,,False
TGT0032032,ACC0003493,2026-06-08,DPD>=30,SMS,v2,False,,,,False
TGT0042950,ACC0019102,2026-06-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0019254,ACC0009984,2026-06-08,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0037854,ACC0025379,2026-06-08,DPD>=60,VOICE,legacy,False,,,,False
TGT0000556,ACC0026125,2026-06-08,DPD>=30,SMS,legacy,False,,,,False
TGT0030428,ACC0007037,2026-06-08,DPD>=30,VOICE,v2,False,,,,False
TGT0000499,ACC0020141,2026-06-08,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0044159,ACC0025098,2026-06-08,NPA,SMS,v3,False,,,,False
TGT0006767,ACC0014019,2026-06-08,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0023385,ACC0001225,2026-06-08,HIGH_RISK,FIELD,v1,False,,,,False
TGT0030743,ACC0006917,2026-06-08,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0023088,ACC0025307,2026-06-08,NPA,SMS,v2,False,,,,False
TGT0008214,ACC0003446,2026-06-08,HIGH_RISK,VOICE,v2,False,,,,False
TGT0019276,ACC0000387,2026-06-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0018309,ACC0016350,2026-06-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0010896,ACC0023057,2026-06-08,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0032184,ACC0014054,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0000195,ACC0018761,2026-06-08,DPD>=30,VOICE,legacy,False,,,,False
TGT0010785,ACC0026415,2026-06-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0000011,ACC0016883,2026-06-08,HIGH_RISK,FIELD,v2,False,,,,False
TGT0023563,ACC0025748,2026-06-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0011998,ACC0009794,2026-06-08,NPA,WHATSAPP,v1,False,,,,False
TGT0018939,ACC0013690,2026-06-08,DPD>=60,FIELD,v2,False,,,,False
TGT0031492,ACC0005424,2026-06-08,DPD>=60,FIELD,v2,False,,,,False
TGT0004659,ACC0020783,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0044709,ACC0004964,2026-06-08,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0042904,ACC0010665,2026-06-08,NPA,FIELD,legacy,False,,,,False
TGT0011379,ACC0009862,2026-06-08,HIGH_RISK,VOICE,v1,True,,,,False
TGT0044470,ACC0029492,2026-06-08,DPD>=30,VOICE,v1,False,,,,False
TGT0027088,ACC0005671,2026-06-08,HIGH_RISK,VOICE,v1,False,,,,False
TGT0005754,ACC0024721,2026-06-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0041210,ACC0003464,2026-06-08,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0001383,ACC0007886,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0009444,ACC0011303,2026-06-08,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0002465,ACC0020509,2026-06-08,NPA,SMS,legacy,False,,,,False
TGT0007975,ACC0014447,2026-06-08,HIGH_RISK,SMS,v1,False,,,,False
TGT0021146,ACC0005134,2026-06-08,HIGH_RISK,VOICE,v1,False,,,,False
TGT0032621,ACC0022586,2026-06-08,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0025590,ACC0004074,2026-06-08,NPA,WHATSAPP,v2,False,,,,False
TGT0024672,ACC0010233,2026-06-08,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0009971,ACC0027887,2026-06-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0013272,ACC0005768,2026-06-08,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0002616,ACC0019840,2026-06-08,DPD>=60,VOICE,v1,False,,,,False
TGT0028545,ACC0021467,2026-06-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0014504,ACC0009244,2026-06-08,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0021860,ACC0021371,2026-06-08,NPA,VOICE,legacy,False,,,,False
TGT0039784,ACC0010686,2026-06-08,NPA,WHATSAPP,v3,True,,,,False
TGT0020685,ACC0028612,2026-06-08,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0010446,ACC0002679,2026-06-08,DPD>=30,FIELD,legacy,False,,,,False
TGT0025010,ACC0022800,2026-06-08,DPD>=60,FIELD,v1,False,,,,False
TGT0035089,ACC0026639,2026-06-08,DPD>=30,SMS,v3,False,,,,False
TGT0014623,ACC0020811,2026-06-08,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0017711,ACC0004567,2026-06-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0039721,ACC0011337,2026-06-08,NPA,SMS,v3,False,,,,False
TGT0022756,ACC0006882,2026-06-08,NPA,WHATSAPP,v1,False,,,,False
TGT0001468,ACC0010120,2026-06-08,DPD>=60,WHATSAPP,legacy,False,PAYMENT0007450,2026-06-08 13:49:58,4331.52,True
TGT0003882,ACC0026149,2026-06-08,NPA,VOICE,v3,False,,,,False
TGT0034561,ACC0010364,2026-06-08,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0020192,ACC0028482,2026-06-08,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0003500,ACC0015910,2026-06-08,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0002385,ACC0003202,2026-06-08,NPA,SMS,v2,False,,,,False
TGT0025794,ACC0003205,2026-06-08,DPD>=60,VOICE,v3,True,,,,False
TGT0018092,ACC0004783,2026-06-08,DPD>=60,VOICE,legacy,False,,,,False
TGT0018046,ACC0029636,2026-06-08,DPD>=60,FIELD,v3,False,,,,False
TGT0041054,ACC0008362,2026-06-08,DPD>=30,FIELD,v3,False,,,,False
TGT0013457,ACC0013025,2026-06-08,DPD>=60,SMS,legacy,False,,,,False
TGT0004887,ACC0010063,2026-06-08,DPD>=60,VOICE,v3,False,,,,False
TGT0022735,ACC0022165,2026-06-08,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0002577,ACC0019166,2026-06-08,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0002578,ACC0005266,2026-06-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0006233,ACC0005895,2026-06-08,DPD>=30,SMS,legacy,False,,,,False
TGT0006235,ACC0003763,2026-06-08,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0034151,ACC0012032,2026-06-08,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0037014,ACC0008836,2026-06-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0042633,ACC0004956,2026-06-08,DPD>=60,WHATSAPP,v2,True,,,,False
TGT0013581,ACC0017299,2026-06-08,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0037036,ACC0007824,2026-06-08,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0033764,ACC0019486,2026-06-08,NPA,WHATSAPP,v1,False,,,,False
TGT0022175,ACC0026587,2026-06-08,DPD>=30,SMS,v1,False,,,,False
TGT0039971,ACC0004310,2026-06-08,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0041623,ACC0004507,2026-06-08,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0041829,ACC0023874,2026-06-08,NPA,VOICE,legacy,False,,,,False
TGT0026236,ACC0025456,2026-06-08,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0025080,ACC0017819,2026-06-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0017684,ACC0012724,2026-06-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0017516,ACC0014831,2026-06-08,NPA,SMS,v1,False,,,,False
TGT0035229,ACC0019180,2026-06-08,NPA,WHATSAPP,v2,False,,,,False
TGT0020655,ACC0029288,2026-06-08,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0019955,ACC0005146,2026-06-08,DPD>=60,FIELD,v2,False,,,,False
TGT0041809,ACC0014273,2026-06-08,HIGH_RISK,VOICE,v3,True,,,,False
TGT0026271,ACC0025036,2026-06-08,HIGH_RISK,VOICE,v2,False,,,,False
TGT0020408,ACC0000513,2026-06-08,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0036190,ACC0007222,2026-06-08,DPD>=30,FIELD,v2,False,,,,False
TGT0040254,ACC0016577,2026-06-08,DPD>=60,VOICE,v1,False,,,,False
TGT0001539,ACC0004128,2026-06-08,PROMISE_BROKEN,FIELD,v3,True,,,,False
TGT0042387,ACC0028319,2026-06-08,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0013171,ACC0004149,2026-06-08,PROMISE_BROKEN,SMS,v3,True,,,,False
TGT0020964,ACC0013759,2026-06-08,NPA,FIELD,v2,False,PAYMENT0001415,2026-06-08 20:21:32,30738.49,True
TGT0039959,ACC0011164,2026-06-08,NPA,SMS,v1,False,,,,False
TGT0036618,ACC0001845,2026-06-08,HIGH_RISK,SMS,v1,False,,,,False
TGT0022054,ACC0014269,2026-06-08,HIGH_RISK,SMS,v3,False,,,,False
TGT0022215,ACC0015944,2026-06-08,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0039083,ACC0021208,2026-06-08,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0009278,ACC0024496,2026-06-08,DPD>=60,FIELD,v2,True,,,,False
TGT0028352,ACC0025890,2026-06-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0036078,ACC0022081,2026-06-08,HIGH_RISK,WHATSAPP,v3,True,,,,False
TGT0020419,ACC0016473,2026-06-08,DPD>=60,VOICE,v1,False,,,,False
TGT0036116,ACC0019959,2026-06-08,DPD>=60,FIELD,legacy,False,,,,False
TGT0041410,ACC0017091,2026-06-08,NPA,WHATSAPP,v3,False,,,,False
TGT0016117,ACC0027459,2026-06-08,DPD>=30,VOICE,v3,False,,,,False
TGT0039911,ACC0007440,2026-06-08,DPD>=60,SMS,v2,False,,,,False
TGT0005852,ACC0012377,2026-06-08,DPD>=30,SMS,v3,False,,,,False
TGT0024981,ACC0017464,2026-06-08,DPD>=30,SMS,v1,False,,,,False
TGT0026539,ACC0020639,2026-06-08,HIGH_RISK,VOICE,legacy,True,,,,False
TGT0007887,ACC0016763,2026-06-08,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0033565,ACC0024969,2026-06-08,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0021747,ACC0008208,2026-06-08,DPD>=30,VOICE,v3,False,,,,False
TGT0017592,ACC0028362,2026-06-08,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0028408,ACC0021562,2026-06-08,HIGH_RISK,FIELD,v1,False,,,,False
TGT0014172,ACC0017612,2026-06-08,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0033502,ACC0006755,2026-06-08,NPA,SMS,v1,False,,,,False
TGT0001795,ACC0009034,2026-06-08,HIGH_RISK,SMS,v2,True,,,,False
TGT0005340,ACC0024144,2026-06-08,HIGH_RISK,SMS,v3,False,,,,False
TGT0007840,ACC0001736,2026-06-08,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0039973,ACC0021964,2026-06-08,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0040066,ACC0004869,2026-06-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0005440,ACC0020703,2026-06-09,HIGH_RISK,VOICE,v1,False,,,,False
TGT0042796,ACC0013574,2026-06-09,DPD>=60,SMS,v1,True,,,,False
TGT0008799,ACC0022237,2026-06-09,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0030554,ACC0013023,2026-06-09,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0043245,ACC0007004,2026-06-09,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0042712,ACC0020271,2026-06-09,HIGH_RISK,FIELD,v3,False,,,,False
TGT0016160,ACC0005460,2026-06-09,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0006154,ACC0013803,2026-06-09,DPD>=60,FIELD,v1,False,,,,False
TGT0019195,ACC0028410,2026-06-09,DPD>=60,VOICE,v1,False,,,,False
TGT0044079,ACC0000826,2026-06-09,DPD>=30,VOICE,legacy,False,,,,False
TGT0011284,ACC0022581,2026-06-09,DPD>=30,FIELD,v3,True,,,,False
TGT0029475,ACC0013115,2026-06-09,NPA,WHATSAPP,v3,False,,,,False
TGT0019004,ACC0018760,2026-06-09,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0010060,ACC0008417,2026-06-09,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0043997,ACC0010089,2026-06-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0007189,ACC0002736,2026-06-09,NPA,WHATSAPP,v1,False,,,,False
TGT0029831,ACC0029729,2026-06-09,DPD>=60,VOICE,v3,False,,,,False
TGT0040027,ACC0008501,2026-06-09,DPD>=60,FIELD,v2,False,PAYMENT0010876,2026-06-11 13:58:21,49429.4,True
TGT0044003,ACC0000569,2026-06-09,HIGH_RISK,FIELD,v2,False,,,,False
TGT0030297,ACC0026346,2026-06-09,DPD>=60,SMS,legacy,True,,,,False
TGT0044018,ACC0015109,2026-06-09,NPA,FIELD,v3,False,,,,False
TGT0011014,ACC0018056,2026-06-09,DPD>=30,VOICE,legacy,False,,,,False
TGT0020349,ACC0026949,2026-06-09,HIGH_RISK,FIELD,v1,False,,,,False
TGT0022422,ACC0018995,2026-06-09,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0017888,ACC0001438,2026-06-09,DPD>=30,FIELD,v3,False,,,,False
TGT0006368,ACC0025832,2026-06-09,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0007926,ACC0023102,2026-06-09,NPA,FIELD,v2,False,,,,False
TGT0006794,ACC0010683,2026-06-09,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0037823,ACC0020782,2026-06-09,DPD>=60,WHATSAPP,v1,True,,,,False
TGT0013228,ACC0002842,2026-06-09,NPA,VOICE,v3,False,,,,False
TGT0001969,ACC0017584,2026-06-09,DPD>=30,SMS,v2,False,,,,False
TGT0024588,ACC0027029,2026-06-09,HIGH_RISK,SMS,v3,False,,,,False
TGT0035679,ACC0013079,2026-06-09,HIGH_RISK,VOICE,v1,False,,,,False
TGT0005073,ACC0016616,2026-06-09,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0011068,ACC0023192,2026-06-09,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0044906,ACC0006647,2026-06-09,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0044484,ACC0024605,2026-06-09,NPA,SMS,legacy,True,,,,False
TGT0043156,ACC0017687,2026-06-09,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0029496,ACC0014669,2026-06-09,NPA,FIELD,legacy,False,,,,False
TGT0005831,ACC0027865,2026-06-09,DPD>=60,FIELD,v2,True,,,,False
TGT0044584,ACC0013311,2026-06-09,NPA,FIELD,legacy,False,,,,False
TGT0002115,ACC0000169,2026-06-09,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0017558,ACC0029765,2026-06-09,HIGH_RISK,SMS,v3,False,,,,False
TGT0038623,ACC0024450,2026-06-09,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0012726,ACC0020288,2026-06-09,DPD>=60,VOICE,v2,False,,,,False
TGT0042725,ACC0006581,2026-06-09,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0020793,ACC0016505,2026-06-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0004109,ACC0028346,2026-06-09,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0011676,ACC0007225,2026-06-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0003658,ACC0004119,2026-06-09,NPA,VOICE,legacy,False,,,,False
TGT0005794,ACC0012959,2026-06-09,DPD>=30,FIELD,v1,False,,,,False
TGT0002250,ACC0012435,2026-06-09,DPD>=60,VOICE,legacy,False,,,,False
TGT0028664,ACC0000300,2026-06-09,DPD>=60,FIELD,v2,False,,,,False
TGT0030604,ACC0000635,2026-06-09,NPA,SMS,legacy,False,,,,False
TGT0031694,ACC0017481,2026-06-09,HIGH_RISK,SMS,v1,False,,,,False
TGT0042940,ACC0006005,2026-06-09,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0020881,ACC0025229,2026-06-09,NPA,SMS,v3,False,,,,False
TGT0014058,ACC0007990,2026-06-09,DPD>=60,VOICE,v3,False,,,,False
TGT0037089,ACC0026941,2026-06-09,DPD>=30,FIELD,v2,False,,,,False
TGT0021843,ACC0007329,2026-06-09,DPD>=30,FIELD,v1,False,,,,False
TGT0020055,ACC0008705,2026-06-09,DPD>=60,VOICE,v3,True,,,,False
TGT0007666,ACC0010001,2026-06-09,DPD>=60,FIELD,v3,False,,,,False
TGT0027896,ACC0002288,2026-06-09,HIGH_RISK,VOICE,v3,False,,,,False
TGT0038463,ACC0000016,2026-06-09,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0027426,ACC0021492,2026-06-09,DPD>=30,VOICE,v2,True,,,,False
TGT0035115,ACC0025588,2026-06-09,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0037118,ACC0020011,2026-06-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0029843,ACC0014594,2026-06-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0022408,ACC0029515,2026-06-09,DPD>=30,SMS,v2,True,,,,False
TGT0024361,ACC0018874,2026-06-09,NPA,FIELD,v1,False,,,,False
TGT0012982,ACC0017481,2026-06-09,DPD>=60,FIELD,legacy,False,,,,False
TGT0017490,ACC0017632,2026-06-09,NPA,WHATSAPP,legacy,False,,,,False
TGT0036537,ACC0012669,2026-06-09,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0017635,ACC0003964,2026-06-09,DPD>=30,SMS,v2,True,,,,False
TGT0022053,ACC0023331,2026-06-09,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0003082,ACC0014595,2026-06-09,NPA,WHATSAPP,v2,False,,,,False
TGT0038299,ACC0026022,2026-06-09,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0005262,ACC0003350,2026-06-09,NPA,SMS,legacy,False,,,,False
TGT0040160,ACC0026853,2026-06-09,DPD>=60,SMS,v3,False,,,,False
TGT0009040,ACC0007934,2026-06-09,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0036192,ACC0005444,2026-06-09,NPA,SMS,v1,False,,,,False
TGT0020826,ACC0004917,2026-06-09,HIGH_RISK,SMS,v3,False,,,,False
TGT0001078,ACC0026129,2026-06-09,PROMISE_BROKEN,FIELD,legacy,True,,,,False
TGT0038432,ACC0024607,2026-06-09,DPD>=30,WHATSAPP,v1,False,,,,False
TGT0023466,ACC0004534,2026-06-09,DPD>=60,SMS,legacy,False,,,,False
TGT0040322,ACC0005940,2026-06-09,HIGH_RISK,SMS,v3,False,,,,False
TGT0042750,ACC0004326,2026-06-09,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0031222,ACC0015467,2026-06-09,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0008538,ACC0025205,2026-06-09,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0021422,ACC0000667,2026-06-09,DPD>=60,FIELD,v2,False,,,,False
TGT0030387,ACC0021578,2026-06-09,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0009504,ACC0018733,2026-06-09,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0001018,ACC0013920,2026-06-09,HIGH_RISK,VOICE,v2,False,,,,False
TGT0038667,ACC0005344,2026-06-09,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0033442,ACC0022084,2026-06-09,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0028094,ACC0003561,2026-06-09,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0030818,ACC0028337,2026-06-09,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0005421,ACC0000814,2026-06-09,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0028547,ACC0002297,2026-06-09,DPD>=60,FIELD,v1,False,,,,False
TGT0032244,ACC0012855,2026-06-09,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0005891,ACC0022121,2026-06-09,NPA,FIELD,v1,True,,,,False
TGT0018339,ACC0009820,2026-06-09,DPD>=60,SMS,legacy,False,,,,False
TGT0031708,ACC0012563,2026-06-09,DPD>=60,VOICE,v3,True,,,,False
TGT0043425,ACC0029392,2026-06-09,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0010523,ACC0003050,2026-06-09,DPD>=60,FIELD,v2,False,,,,False
TGT0008221,ACC0018402,2026-06-09,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0003426,ACC0029701,2026-06-09,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0039706,ACC0007872,2026-06-09,NPA,FIELD,v1,False,,,,False
TGT0007118,ACC0014237,2026-06-09,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0004722,ACC0006481,2026-06-09,DPD>=60,VOICE,v3,True,,,,False
TGT0022993,ACC0005200,2026-06-09,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0026210,ACC0011346,2026-06-09,DPD>=60,SMS,v1,True,,,,False
TGT0025304,ACC0007701,2026-06-09,DPD>=60,FIELD,v1,False,,,,False
TGT0036591,ACC0023047,2026-06-09,DPD>=60,SMS,v3,False,,,,False
TGT0028494,ACC0022696,2026-06-09,DPD>=30,VOICE,legacy,False,,,,False
TGT0003820,ACC0009524,2026-06-09,DPD>=60,WHATSAPP,legacy,True,,,,False
TGT0000034,ACC0000003,2026-06-09,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0009387,ACC0022988,2026-06-09,HIGH_RISK,FIELD,v2,False,,,,False
TGT0002074,ACC0007965,2026-06-09,HIGH_RISK,SMS,v1,False,,,,False
TGT0024282,ACC0002040,2026-06-09,DPD>=60,VOICE,v3,False,,,,False
TGT0011092,ACC0005527,2026-06-09,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0029185,ACC0012106,2026-06-09,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0014550,ACC0009570,2026-06-09,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0007900,ACC0008106,2026-06-09,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0013031,ACC0023727,2026-06-09,HIGH_RISK,SMS,legacy,False,,,,False
TGT0013059,ACC0005790,2026-06-09,NPA,SMS,v1,False,,,,False
TGT0018202,ACC0019615,2026-06-09,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0035315,ACC0004126,2026-06-09,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0009956,ACC0001640,2026-06-09,DPD>=60,VOICE,v3,False,,,,False
TGT0043016,ACC0007409,2026-06-09,DPD>=30,WHATSAPP,v2,True,,,,False
